altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
23.93,20.018966096005393,1.56,10.0,1.2803391218185425,103.8553466796875,1010.378663070905,,2025-07-26T06:04:44.500000Z,1.2000000000000002,0.0,-0.4,25.0
23.93,19.85112453843574,1.56,10.0,1.2803376913070679,103.85535430908203,1010.378663070905,,2025-07-26T06:04:44.800000Z,1.4000000000000001,-0.2,-0.2,25.0
23.82,19.51544142329643,1.45,10.0,1.2803353071212769,103.8553695678711,1010.3920136710144,,2025-07-26T06:04:45.300000Z,1.8,-0.2,-0.2,25.0
23.82,16.66213494461231,1.45,10.0,1.2803231477737427,103.8553695678711,1010.3920136710144,,2025-07-26T06:04:45.800000Z,1.4000000000000001,-0.2,-0.2,25.0
23.82,12.969620678079915,1.45,10.0,1.2803065776824951,103.8553695678711,1010.3920136710144,,2025-07-26T06:04:46.500000Z,0.6000000000000001,-0.6000000000000001,0.0,25.0
23.82,11.96257133266199,1.45,10.0,1.2803006172180176,103.85536193847656,1010.3920136710144,,2025-07-26T06:04:46.800000Z,0.2,-0.6000000000000001,0.0,25.0
23.82,12.130412890231645,1.45,10.0,1.2803009748458862,103.8553695678711,1010.3920136710144,,2025-07-26T06:04:47Z,0.2,-0.6000000000000001,0.0,25.0
23.82,11.794729775092335,1.45,10.0,1.280300498008728,103.8553695678711,1010.3920136710144,,2025-07-26T06:04:47.300000Z,0.2,-0.6000000000000001,0.0,25.0
23.82,11.626888217522682,1.45,10.0,1.280300498008728,103.8553695678711,1010.3920136710144,,2025-07-26T06:04:47.500000Z,0.2,-0.6000000000000001,0.0,25.0
23.82,12.298254447801298,1.45,10.0,1.2802996635437012,103.8553695678711,1010.3920136710144,,2025-07-26T06:04:47.800000Z,0.2,-0.8,0.0,25.0
23.93,12.969620678079915,1.56,10.0,1.2802993059158325,103.8553695678711,1010.378663070905,,2025-07-26T06:04:48.300000Z,0.2,-0.8,0.0,25.0
23.93,13.640986908358533,1.56,10.0,1.280297040939331,103.8553695678711,1010.378663070905,,2025-07-26T06:04:48.500000Z,0.2,-0.8,-0.2,25.0
23.93,13.808828465928187,1.56,10.0,1.2802960872650146,103.8553695678711,1010.378663070905,,2025-07-26T06:04:48.800000Z,0.2,-0.8,-0.2,25.0
23.93,13.97667002349784,1.56,10.0,1.2802952527999878,103.85537719726562,1010.378663070905,,2025-07-26T06:04:49Z,0.4,-1.0,-0.2,25.0
23.93,13.97667002349784,1.56,10.0,1.2802942991256714,103.85537719726562,1010.378663070905,,2025-07-26T06:04:49.300000Z,0.4,-1.0,-0.2,25.0
23.93,14.144511581067496,1.56,10.0,1.280294418334961,103.85538482666016,1010.378663070905,,2025-07-26T06:04:49.500000Z,0.6000000000000001,-1.0,-0.2,25.0
23.93,14.31235313863715,1.56,10.0,1.2802966833114624,103.85539245605469,1010.378663070905,,2025-07-26T06:04:49.800000Z,0.8,-0.8,-0.2,25.0
23.93,15.15156092648542,1.56,10.0,1.2803006172180176,103.85540008544922,1010.378663070905,,2025-07-26T06:04:50Z,1.0,-0.6000000000000001,-0.4,25.0
24.04,14.815877811346112,1.67,10.0,1.2802989482879639,103.85540008544922,1010.3653124707954,,2025-07-26T06:04:50.300000Z,1.0,-0.4,-0.4,25.0
24.04,14.31235313863715,1.67,10.0,1.2802966833114624,103.85540008544922,1010.3653124707954,,2025-07-26T06:04:50.500000Z,1.0,-0.4,-0.4,25.0
24.04,13.97667002349784,1.67,10.0,1.2802948951721191,103.85540771484375,1010.3653124707954,,2025-07-26T06:04:50.800000Z,1.0,-0.2,-0.4,25.0
24.04,14.31235313863715,1.67,10.0,1.2802952527999878,103.85540771484375,1010.3653124707954,,2025-07-26T06:04:51Z,1.0,-0.2,-0.4,25.0
23.93,14.648036253776457,1.56,10.0,1.2802965641021729,103.85540771484375,1010.378663070905,,2025-07-26T06:04:51.300000Z,1.0,-0.2,-0.6000000000000001,25.0
23.93,14.648036253776457,1.56,10.0,1.280295729637146,103.85541534423828,1010.378663070905,,2025-07-26T06:04:51.500000Z,1.0,-0.2,-0.4,25.0
23.93,15.15156092648542,1.56,10.0,1.280297040939331,103.85541534423828,1010.378663070905,,2025-07-26T06:04:51.800000Z,1.0,-0.2,-0.6000000000000001,25.0
23.93,15.822927156764038,1.56,10.0,1.280297875404358,103.85542297363281,1010.378663070905,,2025-07-26T06:04:52Z,1.2000000000000002,-0.2,-0.6000000000000001,25.0
24.04,16.494293387042653,1.67,10.0,1.2802973985671997,103.85543060302734,1010.3653124707954,,2025-07-26T06:04:52.300000Z,1.4000000000000001,-0.4,-0.6000000000000001,25.0
24.04,16.66213494461231,1.67,10.0,1.2802964448928833,103.85543823242188,1010.3653124707954,,2025-07-26T06:04:52.500000Z,1.4000000000000001,-0.4,-0.8,25.0
24.04,17.16565961732127,1.67,10.0,1.2802947759628296,103.8554458618164,1010.3653124707954,,2025-07-26T06:04:52.800000Z,1.4000000000000001,-0.4,-1.0,25.0
24.04,17.16565961732127,1.67,10.0,1.2802939414978027,103.8554458618164,1010.3653124707954,,2025-07-26T06:04:53Z,1.4000000000000001,-0.4,-1.0,25.0
23.93,17.50134273246058,1.56,10.0,1.2802927494049072,103.8554458618164,1010.378663070905,,2025-07-26T06:04:53.300000Z,1.4000000000000001,-0.4,-1.0,25.0
23.93,17.16565961732127,1.56,10.0,1.280290126800537,103.8554458618164,1010.378663070905,,2025-07-26T06:04:53.500000Z,1.4000000000000001,-0.4,-1.0,25.0
23.93,17.16565961732127,1.56,10.0,1.2802879810333252,103.85545349121094,1010.378663070905,,2025-07-26T06:04:53.800000Z,1.2000000000000002,-0.4,-1.0,25.0
23.93,17.83702584759989,1.56,10.0,1.2802889347076416,103.85546112060547,1010.378663070905,,2025-07-26T06:04:54Z,1.2000000000000002,-0.4,-1.0,25.0
23.93,18.508392077878504,1.56,10.0,1.2802900075912476,103.85546112060547,1010.378663070905,,2025-07-26T06:04:54.300000Z,1.2000000000000002,-0.6000000000000001,-1.0,25.0
23.93,19.011916750587467,1.56,10.0,1.2802907228469849,103.85546875,1010.378663070905,,2025-07-26T06:04:54.500000Z,1.2000000000000002,-0.4,-1.0,25.0
23.93,19.683282980866085,1.56,10.0,1.2802900075912476,103.85546875,1010.378663070905,,2025-07-26T06:04:54.800000Z,1.2000000000000002,-0.6000000000000001,-0.8,25.0
23.93,19.85112453843574,1.56,10.0,1.2802902460098267,103.85547637939453,1010.378663070905,,2025-07-26T06:04:55Z,1.2000000000000002,-0.6000000000000001,-0.8,25.0
23.93,20.018966096005393,1.56,10.0,1.2802895307540894,103.85548400878906,1010.378663070905,,2025-07-26T06:04:55.300000Z,1.2000000000000002,-0.6000000000000001,-0.8,25.0
23.93,20.18680765357505,1.56,10.0,1.280289649963379,103.85548400878906,1010.378663070905,,2025-07-26T06:04:55.500000Z,1.4000000000000001,-0.6000000000000001,-0.6000000000000001,25.0
23.93,20.69033232628401,1.56,10.0,1.2802890539169312,103.8554916381836,1010.378663070905,,2025-07-26T06:04:55.800000Z,1.4000000000000001,-0.6000000000000001,-0.6000000000000001,25.0
23.93,21.02601544142332,1.56,10.0,1.280287742614746,103.8554916381836,1010.378663070905,,2025-07-26T06:04:56Z,1.4000000000000001,-0.6000000000000001,-0.8,25.0
23.71,21.02601544142332,1.34,10.0,1.280286431312561,103.8554916381836,1010.4053642711239,,2025-07-26T06:04:56.300000Z,1.2000000000000002,-0.6000000000000001,-0.8,25.0
23.71,21.02601544142332,1.34,10.0,1.2802863121032715,103.8554916381836,1010.4053642711239,,2025-07-26T06:04:56.500000Z,1.2000000000000002,-0.4,-0.6000000000000001,25.0
23.71,21.193856998992974,1.34,10.0,1.2802857160568237,103.85549926757812,1010.4053642711239,,2025-07-26T06:04:56.800000Z,1.2000000000000002,-0.6000000000000001,-0.6000000000000001,25.0
23.71,21.697381671701937,1.34,10.0,1.2802867889404297,103.85550689697266,1010.4053642711239,,2025-07-26T06:04:57Z,1.4000000000000001,-0.6000000000000001,-0.6000000000000001,25.0
24.16,21.697381671701937,1.79,10.0,1.2802881002426147,103.85551452636719,1010.351961870686,,2025-07-26T06:04:57.300000Z,1.4000000000000001,-0.4,-0.4,25.0
24.16,22.033064786841244,1.79,10.0,1.2802890539169312,103.85551452636719,1010.351961870686,,2025-07-26T06:04:57.500000Z,1.2000000000000002,-0.4,-0.4,25.0
24.16,22.704431017119862,1.79,10.0,1.280289649963379,103.85552215576172,1010.351961870686,,2025-07-26T06:04:57.800000Z,1.4000000000000001,-0.4,-0.4,25.0
24.16,23.04011413225917,1.79,10.0,1.280289649963379,103.85552978515625,1010.351961870686,,2025-07-26T06:04:58Z,1.4000000000000001,-0.4,-0.4,25.0
23.82,23.375797247398477,1.45,10.0,1.280289649963379,103.85552978515625,1010.3920136710144,,2025-07-26T06:04:58.300000Z,1.2000000000000002,-0.2,-0.6000000000000001,25.0
23.82,23.543638804968133,1.45,10.0,1.280287742614746,103.85552978515625,1010.3920136710144,,2025-07-26T06:04:58.500000Z,1.2000000000000002,-0.2,-0.6000000000000001,25.0
23.82,23.207955689828825,1.45,10.0,1.280285358428955,103.85552978515625,1010.3920136710144,,2025-07-26T06:04:58.800000Z,1.2000000000000002,-0.2,-0.6000000000000001,25.0
23.82,23.04011413225917,1.45,10.0,1.2802834510803223,103.85552978515625,1010.3920136710144,,2025-07-26T06:04:59Z,1.0,-0.2,-0.6000000000000001,25.0
23.93,23.207955689828825,1.56,10.0,1.2802817821502686,103.85552978515625,1010.378663070905,,2025-07-26T06:04:59.300000Z,1.0,-0.2,-0.6000000000000001,25.0
23.93,22.872272574689514,1.56,10.0,1.2802808284759521,103.85552978515625,1010.378663070905,,2025-07-26T06:04:59.500000Z,1.2000000000000002,-0.4,-0.6000000000000001,25.0
23.93,23.207955689828825,1.56,10.0,1.2802797555923462,103.85553741455078,1010.378663070905,,2025-07-26T06:04:59.800000Z,1.2000000000000002,-0.4,-0.6000000000000001,25.0
23.93,22.872272574689514,1.56,10.0,1.2802776098251343,103.85553741455078,1010.378663070905,,2025-07-26T06:05:00Z,1.2000000000000002,-0.4,-0.6000000000000001,25.0
23.93,23.04011413225917,1.56,10.0,1.2802757024765015,103.85554504394531,1010.378663070905,,2025-07-26T06:05:00.300000Z,1.0,-0.4,-0.6000000000000001,25.0
23.93,22.704431017119862,1.56,10.0,1.2802739143371582,103.85554504394531,1010.378663070905,,2025-07-26T06:05:00.500000Z,1.0,-0.4,-0.6000000000000001,25.0
23.93,22.536589459550207,1.56,10.0,1.2802715301513672,103.85554504394531,1010.378663070905,,2025-07-26T06:05:00.800000Z,1.0,-0.6000000000000001,-0.6000000000000001,25.0
23.93,22.033064786841244,1.56,10.0,1.2802691459655762,103.85554504394531,1010.378663070905,,2025-07-26T06:05:01Z,0.8,-0.6000000000000001,-0.6000000000000001,25.0
23.93,21.52954011413228,1.56,10.0,1.2802664041519165,103.85555267333984,1010.378663070905,,2025-07-26T06:05:01.300000Z,1.0,-0.6000000000000001,-0.4,25.0
23.93,21.02601544142332,1.56,10.0,1.280263066291809,103.85555267333984,1010.378663070905,,2025-07-26T06:05:01.500000Z,1.0,-0.6000000000000001,-0.2,25.0
23.93,20.858173883853663,1.56,10.0,1.2802600860595703,103.85555267333984,1010.378663070905,,2025-07-26T06:05:01.800000Z,1.2000000000000002,-0.6000000000000001,-0.2,25.0
23.93,20.522490768714356,1.56,10.0,1.2802561521530151,103.85555267333984,1010.378663070905,,2025-07-26T06:05:02Z,1.0,-0.8,-0.2,25.0
23.82,20.522490768714356,1.45,10.0,1.2802542448043823,103.85555267333984,1010.3920136710144,,2025-07-26T06:05:02.300000Z,0.8,-0.8,-0.2,25.0
23.82,20.354649211144704,1.45,10.0,1.2802518606185913,103.85556030273438,1010.3920136710144,,2025-07-26T06:05:02.500000Z,0.8,-0.8,-0.2,25.0
23.82,20.18680765357505,1.45,10.0,1.2802495956420898,103.85556030273438,1010.3920136710144,,2025-07-26T06:05:02.800000Z,0.6000000000000001,-0.8,-0.2,25.0
23.82,19.85112453843574,1.45,10.0,1.2802459001541138,103.85556030273438,1010.3920136710144,,2025-07-26T06:05:03Z,0.6000000000000001,-1.0,0.0,25.0
23.82,19.85112453843574,1.45,10.0,1.2802433967590332,103.85556030273438,1010.3920136710144,,2025-07-26T06:05:03.300000Z,0.6000000000000001,-1.0,0.0,25.0
23.82,19.51544142329643,1.45,10.0,1.2802419662475586,103.8555679321289,1010.3920136710144,,2025-07-26T06:05:03.500000Z,0.6000000000000001,-0.8,0.0,25.0
23.82,19.347599865726778,1.45,10.0,1.2802399396896362,103.8555679321289,1010.3920136710144,,2025-07-26T06:05:03.800000Z,0.6000000000000001,-1.0,0.0,25.0
23.82,19.179758308157123,1.45,10.0,1.2802376747131348,103.8555679321289,1010.3920136710144,,2025-07-26T06:05:04Z,0.6000000000000001,-0.8,0.0,25.0
24.04,19.179758308157123,1.67,10.0,1.280236005783081,103.8555679321289,1010.3653124707954,,2025-07-26T06:05:04.300000Z,0.6000000000000001,-0.8,0.0,25.0
24.04,19.011916750587467,1.67,10.0,1.2802335023880005,103.8555679321289,1010.3653124707954,,2025-07-26T06:05:04.500000Z,0.6000000000000001,-0.8,0.0,25.0
24.04,18.844075193017815,1.67,30.0,1.2802311182022095,103.85557556152344,1010.3653124707954,,2025-07-26T06:05:04.800000Z,0.8,-0.8,0.0,25.0
24.04,19.179758308157123,1.67,30.0,1.2802313566207886,103.85557556152344,1010.3653124707954,,2025-07-26T06:05:05Z,0.8,-0.8,0.0,25.0
23.93,19.179758308157123,1.56,30.0,1.2802295684814453,103.85557556152344,1010.378663070905,,2025-07-26T06:05:05.300000Z,0.6000000000000001,-0.8,0.0,25.0
23.93,19.011916750587467,1.56,30.0,1.2802287340164185,103.85558319091797,1010.378663070905,,2025-07-26T06:05:05.500000Z,0.8,-0.6000000000000001,0.0,25.0
23.93,19.011916750587467,1.56,30.0,1.2802263498306274,103.85558319091797,1010.378663070905,,2025-07-26T06:05:05.800000Z,0.8,-0.6000000000000001,0.0,25.0
23.93,18.844075193017815,1.56,30.0,1.2802248001098633,103.8555908203125,1010.378663070905,,2025-07-26T06:05:06Z,0.8,-0.6000000000000001,0.0,25.0
23.82,18.844075193017815,1.45,30.0,1.2802225351333618,103.8555908203125,1010.3920136710144,,2025-07-26T06:05:06.300000Z,0.8,-0.6000000000000001,0.0,25.0
23.82,18.172708962739197,1.45,30.0,1.280219554901123,103.85559844970703,1010.3920136710144,,2025-07-26T06:05:06.500000Z,1.0,-0.6000000000000001,0.0,25.0
23.82,18.340550520308852,1.45,30.0,1.2802190780639648,103.85559844970703,1010.3920136710144,,2025-07-26T06:05:06.800000Z,0.8,-0.6000000000000001,0.0,25.0
23.82,18.508392077878504,1.45,30.0,1.280218243598938,103.85559844970703,1010.3920136710144,,2025-07-26T06:05:07Z,0.8,-0.4,0.0,25.0
23.93,18.508392077878504,1.56,30.0,1.2802172899246216,103.85559844970703,1010.378663070905,,2025-07-26T06:05:07.300000Z,0.6000000000000001,-0.4,0.0,25.0
23.93,18.340550520308852,1.56,30.0,1.2802175283432007,103.85560607910156,1010.378663070905,,2025-07-26T06:05:07.500000Z,0.8,-0.4,0.0,25.0
23.93,18.340550520308852,1.56,30.0,1.2802150249481201,103.85560607910156,1010.378663070905,,2025-07-26T06:05:07.800000Z,0.8,-0.4,0.0,25.0
23.93,18.340550520308852,1.56,30.0,1.2802133560180664,103.85560607910156,1010.378663070905,,2025-07-26T06:05:08Z,0.8,-0.4,0.0,25.0
24.6,18.508392077878504,2.23,30.0,1.28021240234375,103.8556137084961,1010.298559470248,,2025-07-26T06:05:08.300000Z,0.8,-0.4,0.0,25.0
24.6,19.347599865726778,2.23,10.0,1.280214786529541,103.85562133789062,1010.298559470248,,2025-07-26T06:05:08.500000Z,0.8,-0.4,0.0,25.0
24.6,19.011916750587467,2.23,10.0,1.2802116870880127,103.85562133789062,1010.298559470248,,2025-07-26T06:05:08.800000Z,0.8,-0.4,0.0,25.0
24.6,19.011916750587467,2.23,10.0,1.2802090644836426,103.85562133789062,1010.298559470248,,2025-07-26T06:05:09Z,0.8,-0.4,0.0,25.0
24.04,18.844075193017815,1.67,10.0,1.2802082300186157,103.85562896728516,1010.3653124707954,,2025-07-26T06:05:09.300000Z,0.8,-0.4,0.0,25.0
24.04,18.844075193017815,1.67,10.0,1.2802071571350098,103.85562896728516,1010.3653124707954,,2025-07-26T06:05:09.500000Z,0.8,-0.4,0.0,25.0
24.04,19.011916750587467,1.67,10.0,1.2802056074142456,103.85563659667969,1010.3653124707954,,2025-07-26T06:05:09.800000Z,1.0,-0.4,0.0,25.0
24.04,19.179758308157123,1.67,10.0,1.2802045345306396,103.85563659667969,1010.3653124707954,,2025-07-26T06:05:10Z,1.0,-0.4,0.0,25.0
23.49,19.011916750587467,1.12,10.0,1.28020179271698,103.85564422607422,1010.4320654713429,,2025-07-26T06:05:10.300000Z,1.0,-0.4,0.0,25.0
23.49,19.179758308157123,1.12,10.0,1.2802015542984009,103.85564422607422,1010.4320654713429,,2025-07-26T06:05:10.500000Z,1.0,-0.4,0.0,25.0
23.49,19.51544142329643,1.12,10.0,1.2802006006240845,103.85564422607422,1010.4320654713429,,2025-07-26T06:05:10.800000Z,1.0,-0.4,0.0,25.0
23.49,19.347599865726778,1.12,10.0,1.280198574066162,103.85564422607422,1010.4320654713429,,2025-07-26T06:05:11Z,1.0,-0.4,0.0,25.0
23.82,19.683282980866085,1.45,10.0,1.280198097229004,103.85565185546875,1010.3920136710144,,2025-07-26T06:05:11.300000Z,1.0,-0.6000000000000001,0.0,25.0
23.82,19.683282980866085,1.45,10.0,1.2801973819732666,103.85565185546875,1010.3920136710144,,2025-07-26T06:05:11.500000Z,1.0,-0.4,0.0,25.0
23.82,19.85112453843574,1.45,10.0,1.2801966667175293,103.85565948486328,1010.3920136710144,,2025-07-26T06:05:11.800000Z,1.0,-0.4,0.0,25.0
23.82,19.683282980866085,1.45,10.0,1.2801940441131592,103.85565948486328,1010.3920136710144,,2025-07-26T06:05:12Z,1.0,-0.4,0.0,25.0
23.82,19.179758308157123,1.45,10.0,1.2801910638809204,103.85565948486328,1010.3920136710144,,2025-07-26T06:05:12.300000Z,1.0,-0.6000000000000001,0.0,25.0
23.82,18.67623363544816,1.45,10.0,1.2801884412765503,103.85565948486328,1010.3920136710144,,2025-07-26T06:05:12.500000Z,1.0,-0.4,0.0,25.0
23.82,18.00486740516954,1.45,10.0,1.2801841497421265,103.85566711425781,1010.3920136710144,,2025-07-26T06:05:12.800000Z,1.0,-0.4,0.0,25.0
23.82,17.333501174890927,1.45,10.0,1.28018057346344,103.85566711425781,1010.3920136710144,,2025-07-26T06:05:13Z,1.0,-0.4,0.2,25.0
23.93,16.66213494461231,1.56,10.0,1.2801779508590698,103.85566711425781,1010.378663070905,,2025-07-26T06:05:13.300000Z,1.0,-0.4,0.2,25.0
23.93,16.158610271903346,1.56,30.0,1.2801752090454102,103.85566711425781,1010.378663070905,,2025-07-26T06:05:13.500000Z,1.2000000000000002,-0.2,0.4,25.0
23.93,15.15156092648542,1.56,30.0,1.2801707983016968,103.85566711425781,1010.378663070905,,2025-07-26T06:05:13.800000Z,1.2000000000000002,-0.2,0.4,25.0
23.93,14.31235313863715,1.56,30.0,1.2801671028137207,103.85566711425781,1010.378663070905,,2025-07-26T06:05:14Z,1.0,-0.2,0.6000000000000001,25.0
23.93,12.633937562940607,1.56,30.0,1.2801588773727417,103.85566711425781,1010.378663070905,,2025-07-26T06:05:14.300000Z,1.0,0.0,0.6000000000000001,25.0
23.93,10.619838872104756,1.56,30.0,1.2801506519317627,103.85565948486328,1010.378663070905,,2025-07-26T06:05:14.500000Z,1.0,0.0,0.8,25.0
23.93,8.605740181268905,1.56,30.0,1.2801403999328613,103.85565185546875,1010.378663070905,,2025-07-26T06:05:14.800000Z,1.0,0.0,1.0,25.0
23.93,6.591641490433054,1.56,30.0,1.2801313400268555,103.85564422607422,1010.378663070905,,2025-07-26T06:05:15Z,0.6000000000000001,-0.2,1.4000000000000001,25.0
23.82,4.409701242027549,1.45,30.0,1.2801214456558228,103.85564422607422,1010.3920136710144,,2025-07-26T06:05:15.300000Z,0.2,-0.4,1.6,25.0
23.82,2.3956025511916983,1.45,30.0,1.280112862586975,103.85564422607422,1010.3920136710144,,2025-07-26T06:05:15.500000Z,0.0,-0.4,1.8,25.0
23.82,0.38150386035584727,1.45,30.0,1.280103325843811,103.85563659667969,1010.3920136710144,,2025-07-26T06:05:15.800000Z,0.0,-0.6000000000000001,2.0,25.0
23.82,-2.3039610607586205,1.45,30.0,1.2800904512405396,103.85562896728516,1010.3920136710144,,2025-07-26T06:05:16Z,0.0,-0.6000000000000001,2.2,25.0
23.82,-4.65374286673378,1.45,30.0,1.2800778150558472,103.8556137084961,1010.3920136710144,,2025-07-26T06:05:16.300000Z,0.0,-1.0,2.6,25.0
23.82,-7.171366230278593,1.45,30.0,1.2800654172897339,103.85560607910156,1010.3920136710144,,2025-07-26T06:05:16.500000Z,0.0,-1.4000000000000001,2.8000000000000003,25.0
23.82,-9.856831151393061,1.45,30.0,1.2800519466400146,103.85560607910156,1010.3920136710144,,2025-07-26T06:05:16.800000Z,-0.2,-1.6,3.2,25.0
23.82,-11.703088284659257,1.45,30.0,1.280043125152588,103.85559844970703,1010.3920136710144,,2025-07-26T06:05:17Z,-0.6000000000000001,-1.8,3.8000000000000003,25.0
23.93,-12.710137630077183,1.56,30.0,1.2800376415252686,103.85559844970703,1010.378663070905,,2025-07-26T06:05:17.300000Z,-0.8,-2.0,4.0,25.0
23.93,-13.885028533064764,1.56,30.0,1.2800333499908447,103.85559844970703,1010.378663070905,,2025-07-26T06:05:17.500000Z,-1.2000000000000002,-2.4000000000000004,4.0,25.0
23.93,-15.059919436052343,1.56,30.0,1.280027985572815,103.8555908203125,1010.378663070905,,2025-07-26T06:05:17.800000Z,-1.4000000000000001,-2.2,4.2,25.0
23.93,-16.06696878147027,1.56,30.0,1.2800228595733643,103.85558319091797,1010.378663070905,,2025-07-26T06:05:18Z,-1.4000000000000001,-2.2,4.2,25.0
23.82,-17.241859684457847,1.45,30.0,1.2800192832946777,103.85558319091797,1010.3920136710144,,2025-07-26T06:05:18.300000Z,-1.4000000000000001,-2.0,4.2,25.0
23.82,-18.248909029875772,1.45,30.0,1.2800143957138062,103.85557556152344,1010.3920136710144,,2025-07-26T06:05:18.500000Z,-1.6,-2.0,4.2,25.0
23.82,-19.255958375293698,1.45,30.0,1.2800092697143555,103.8555679321289,1010.3920136710144,,2025-07-26T06:05:18.800000Z,-1.6,-2.2,4.2,25.0
23.82,-20.43084927828128,1.45,30.0,1.2800041437149048,103.8555679321289,1010.3920136710144,,2025-07-26T06:05:19Z,-1.8,-2.0,4.2,25.0
23.93,-21.605740181268857,1.56,30.0,1.279999852180481,103.8555679321289,1010.378663070905,,2025-07-26T06:05:19.300000Z,-1.8,-2.0,4.4,25.0
23.93,-22.612789526686782,1.56,30.0,1.2799949645996094,103.85556030273438,1010.378663070905,,2025-07-26T06:05:19.500000Z,-1.8,-2.0,4.4,25.0
23.93,-23.95552198724402,1.56,30.0,1.2799899578094482,103.85556030273438,1010.378663070905,,2025-07-26T06:05:19.800000Z,-1.8,-2.0,4.4,25.0
23.93,-24.291205102383326,1.56,30.0,1.2799899578094482,103.85556030273438,1010.378663070905,,2025-07-26T06:05:20Z,-1.6,-2.0,4.4,25.0
23.82,-25.298254447801252,1.45,30.0,1.2799853086471558,103.85555267333984,1010.3920136710144,,2025-07-26T06:05:20.300000Z,-1.6,-2.0,4.4,25.0
23.82,-26.47314535078883,1.45,30.0,1.2799813747406006,103.85554504394531,1010.3920136710144,,2025-07-26T06:05:20.500000Z,-1.4000000000000001,-1.8,4.4,25.0
23.82,-27.480194696206755,1.45,30.0,1.279976487159729,103.85554504394531,1010.3920136710144,,2025-07-26T06:05:20.800000Z,-1.4000000000000001,-2.0,4.2,25.0
23.82,-28.655085599194337,1.45,30.0,1.2799733877182007,103.85554504394531,1010.3920136710144,,2025-07-26T06:05:21Z,-1.4000000000000001,-1.8,4.2,25.0
23.71,-29.662134944612262,1.34,30.0,1.2799688577651978,103.85553741455078,1010.4053642711239,,2025-07-26T06:05:21.300000Z,-1.4000000000000001,-1.8,4.2,25.0
23.71,-30.669184290030188,1.34,30.0,1.2799642086029053,103.85552978515625,1010.4053642711239,,2025-07-26T06:05:21.500000Z,-1.6,-1.8,4.2,25.0
23.71,-31.676233635448114,1.34,30.0,1.2799593210220337,103.85552978515625,1010.4053642711239,,2025-07-26T06:05:21.800000Z,-1.8,-2.0,4.2,25.0
23.71,-32.85112453843569,1.34,30.0,1.2799559831619263,103.85552978515625,1010.4053642711239,,2025-07-26T06:05:22Z,-1.8,-1.8,4.2,25.0
23.71,-34.02601544142327,1.34,30.0,1.2799527645111084,103.85552215576172,1010.4053642711239,,2025-07-26T06:05:22.300000Z,-1.6,-1.8,4.2,25.0
23.71,-34.86522322927154,1.34,30.0,1.2799482345581055,103.85551452636719,1010.4053642711239,,2025-07-26T06:05:22.500000Z,-1.8,-1.8,4.2,25.0
23.71,-36.04011413225912,1.34,30.0,1.279944658279419,103.85551452636719,1010.4053642711239,,2025-07-26T06:05:22.800000Z,-1.8,-1.8,4.2,25.0
23.71,-36.20795568982878,1.34,30.0,1.2799440622329712,103.85550689697266,1010.4053642711239,,2025-07-26T06:05:23Z,-1.8,-1.8,4.2,25.0
23.71,-37.38284659281636,1.34,30.0,1.2799402475357056,103.85550689697266,1010.4053642711239,,2025-07-26T06:05:23.300000Z,-1.8,-1.8,4.2,25.0
23.71,-38.38989593823428,1.34,30.0,1.2799371480941772,103.85549926757812,1010.4053642711239,,2025-07-26T06:05:23.500000Z,-1.8,-1.8,4.2,25.0
23.71,-39.39694528365221,1.34,30.0,1.2799326181411743,103.85549926757812,1010.4053642711239,,2025-07-26T06:05:23.800000Z,-1.8,-1.8,4.2,25.0
23.71,-40.23615307150048,1.34,30.0,1.279926061630249,103.8554916381836,1010.4053642711239,,2025-07-26T06:05:24Z,-1.8,-1.8,4.0,25.0
23.71,-41.41104397448806,1.34,30.0,1.279921531677246,103.8554916381836,1010.4053642711239,,2025-07-26T06:05:24.300000Z,-2.0,-2.0,4.0,25.0
23.71,-42.58593487747564,1.34,30.0,1.2799184322357178,103.85548400878906,1010.4053642711239,,2025-07-26T06:05:24.500000Z,-1.8,-1.8,4.0,25.0
23.71,-43.59298422289356,1.34,30.0,1.2799136638641357,103.85548400878906,1010.4053642711239,,2025-07-26T06:05:24.800000Z,-1.8,-1.8,4.0,25.0
23.71,-44.432192010741836,1.34,30.0,1.279909610748291,103.85547637939453,1010.4053642711239,,2025-07-26T06:05:25Z,-1.8,-1.8,4.0,25.0
23.82,-45.607082913729414,1.45,30.0,1.279904842376709,103.85547637939453,1010.3920136710144,,2025-07-26T06:05:25.300000Z,-1.8,-1.8,4.0,25.0
23.82,-46.61413225914734,1.45,30.0,1.279900074005127,103.85546875,1010.3920136710144,,2025-07-26T06:05:25.500000Z,-1.6,-1.8,4.0,25.0
23.82,-47.621181604565265,1.45,30.0,1.2798943519592285,103.85546112060547,1010.3920136710144,,2025-07-26T06:05:25.800000Z,-1.6,-2.0,4.0,25.0
23.82,-49.131755622692154,1.45,30.0,1.2798861265182495,103.85545349121094,1010.3920136710144,,2025-07-26T06:05:26Z,-1.8,-2.0,4.0,25.0
23.71,-50.13880496811008,1.34,30.0,1.2798806428909302,103.8554458618164,1010.4053642711239,,2025-07-26T06:05:26.300000Z,-2.0,-2.2,4.0,25.0
